"modelA","modelB","contrast","estimate","SE","df","t.ratio","p.value","p.value.signif"
"(gpt2-large)","(Llama-3.2-1B)","(gpt2-large) - (Llama-3.2-1B)",-3.118040628430176,0.5396915374808762,1782.0000000011062,-5.777449546428478,1.8401468497687798e-8,"***"
"(gpt2-large)","(Llama-3.2-3B)","(gpt2-large) - (Llama-3.2-3B)",-4.170869634508558,0.5396915374808762,1782.0000000011062,-7.728247239111753,5.521939990648009e-14,"***"
"(gpt2-large)","(Llama-3.1-8B)","(gpt2-large) - (Llama-3.1-8B)",-4.16343312423248,0.5396915374808762,1782.0000000011062,-7.7144680527439435,6.023393562461638e-14,"***"
"(gpt2-large)","(Qwen2.5-1.5B)","(gpt2-large) - (Qwen2.5-1.5B)",-3.9353908407272575,0.5396915374808762,1782.0000000011062,-7.291926160444395,1.1503140034979768e-12,"***"
"(gpt2-large)","(Qwen2.5-3B)","(gpt2-large) - (Qwen2.5-3B)",-4.4967689006233,0.5396915374808762,1782.0000000011062,-8.332109340852211,5.573692883790031e-16,"***"
"(gpt2-large)","(Qwen2.5-7B)","(gpt2-large) - (Qwen2.5-7B)",-4.400955090541725,0.5396915374808762,1782.0000000011062,-8.154574946800368,2.1496384373597076e-15,"***"
"(gpt2-xl)","(Llama-3.2-1B)","(gpt2-xl) - (Llama-3.2-1B)",-3.081879557717344,0.5396915374808762,1782.0000000011062,-5.7104463266232885,2.682021291293128e-8,"***"
"(gpt2-xl)","(Llama-3.2-3B)","(gpt2-xl) - (Llama-3.2-3B)",-4.134708563795726,0.5396915374808762,1782.0000000011062,-7.661244019306563,8.85326824882945e-14,"***"
"(gpt2-xl)","(Llama-3.1-8B)","(gpt2-xl) - (Llama-3.1-8B)",-4.127272053519647,0.5396915374808761,1782.0000000011062,-7.647464832938754,9.494234675298553e-14,"***"
"(gpt2-xl)","(Qwen2.5-1.5B)","(gpt2-xl) - (Qwen2.5-1.5B)",-3.8992297700144256,0.5396915374808762,1782.0000000011062,-7.224922940639205,1.7575022861662123e-12,"***"
"(gpt2-xl)","(Qwen2.5-3B)","(gpt2-xl) - (Qwen2.5-3B)",-4.460607829910468,0.5396915374808762,1782.0000000011062,-8.265106121047022,9.028012907881477e-16,"***"
"(gpt2-xl)","(Qwen2.5-7B)","(gpt2-xl) - (Qwen2.5-7B)",-4.364794019828894,0.5396915374808762,1782.0000000011062,-8.087571726995181,3.591940726189239e-15,"***"
"(Llama-3.2-1B)","(Llama-3.2-3B)","(Llama-3.2-1B) - (Llama-3.2-3B)",-1.0528290060783823,0.5396915374808762,1782.0000000011062,-1.9507976926832746,0.06688275098008253,"ns"
"(Llama-3.2-1B)","(Llama-3.1-8B)","(Llama-3.2-1B) - (Llama-3.1-8B)",-1.0453924958023033,0.5396915374808762,1782.0000000011062,-1.9370185063154646,0.06853078841164065,"ns"
"(Llama-3.2-1B)","(Qwen2.5-1.5B)","(Llama-3.2-1B) - (Qwen2.5-1.5B)",-0.8173502122970815,0.5396915374808762,1782.0000000011062,-1.5144766140159167,0.15888628777368893,"ns"
"(Llama-3.2-1B)","(Qwen2.5-3B)","(Llama-3.2-1B) - (Qwen2.5-3B)",-1.3787282721931238,0.5396915374808762,1782.0000000011062,-2.5546597944237335,0.014653539433372678,"*"
"(Llama-3.2-1B)","(Qwen2.5-7B)","(Llama-3.2-1B) - (Qwen2.5-7B)",-1.2829144621115494,0.5396915374808762,1782.0000000011062,-2.377125400371891,0.023634596420249,"*"
"(Llama-3.2-3B)","(Llama-3.1-8B)","(Llama-3.2-3B) - (Llama-3.1-8B)",0.007436510276078945,0.5396915374808762,1782.0000000011062,0.013779186367810068,0.9890076902651841,"ns"
"(Llama-3.2-3B)","(Qwen2.5-1.5B)","(Llama-3.2-3B) - (Qwen2.5-1.5B)",0.23547879378130077,0.5396915374808762,1782.0000000011062,0.43632107866735803,0.7217470472152755,"ns"
"(Llama-3.2-3B)","(Qwen2.5-3B)","(Llama-3.2-3B) - (Qwen2.5-3B)",-0.3258992661147415,0.5396915374808762,1782.0000000011062,-0.6038621017404588,0.6062862610233556,"ns"
"(Llama-3.2-3B)","(Qwen2.5-7B)","(Llama-3.2-3B) - (Qwen2.5-7B)",-0.2300854560331671,0.5396915374808762,1782.0000000011062,-0.4263277076886167,0.7234488479108238,"ns"
"(Llama-3.1-8B)","(Qwen2.5-1.5B)","(Llama-3.1-8B) - (Qwen2.5-1.5B)",0.22804228350522182,0.539691537480876,1782.0000000011062,0.42254189229954814,0.7234488479108238,"ns"
"(Llama-3.1-8B)","(Qwen2.5-3B)","(Llama-3.1-8B) - (Qwen2.5-3B)",-0.33333577639082046,0.5396915374808761,1782.0000000011062,-0.617641288108269,0.6000543557372506,"ns"
"(Llama-3.1-8B)","(Qwen2.5-7B)","(Llama-3.1-8B) - (Qwen2.5-7B)",-0.23752196630924605,0.5396915374808761,1782.0000000011062,-0.44010689405642683,0.7217470472152755,"ns"
"(Qwen2.5-1.5B)","(Qwen2.5-3B)","(Qwen2.5-1.5B) - (Qwen2.5-3B)",-0.5613780598960423,0.5396915374808762,1782.0000000011062,-1.0401831804078168,0.3568230821952274,"ns"
"(Qwen2.5-1.5B)","(Qwen2.5-7B)","(Qwen2.5-1.5B) - (Qwen2.5-7B)",-0.46556424981446787,0.5396915374808761,1782.0000000011062,-0.8626487863559749,0.4488133882659572,"ns"
"(Qwen2.5-3B)","(Qwen2.5-7B)","(Qwen2.5-3B) - (Qwen2.5-7B)",0.09581381008157441,0.5396915374808762,1782.0000000011062,0.17753439405184215,0.8796862857242285,"ns"
